run_number,bias_V,offset,n_events,board_number,bond,energy,time,isTrack,power_mode,temperature,Multilayer_setup,Good run,Comment
904,247,8,5000,36,bb,3,mer. 13 mars 2024 04:42:59 UTC,,i4,0,FALSE,TRUE,
905,247,8,5000,36,bb,3,mer. 13 mars 2024 04:43:38 UTC,,i4,0,FALSE,TRUE,
906,247,8,5000,36,bb,3,mer. 13 mars 2024 04:44:16 UTC,,i4,0,FALSE,TRUE,
907,247,8,5000,36,bb,3,mer. 13 mars 2024 04:44:58 UTC,,i4,0,FALSE,TRUE,
908,247,8,5000,36,bb,3,mer. 13 mars 2024 04:45:38 UTC,,i4,0,FALSE,TRUE,
909,247,8,5000,36,bb,3,mer. 13 mars 2024 04:46:16 UTC,,i4,0,FALSE,TRUE,
910,247,8,5000,36,bb,3,mer. 13 mars 2024 04:46:55 UTC,,i4,0,FALSE,TRUE,
911,247,8,5000,36,bb,3,mer. 13 mars 2024 04:47:34 UTC,,i4,0,FALSE,TRUE,
912,247,8,5000,36,bb,3,mer. 13 mars 2024 04:48:18 UTC,,i4,0,FALSE,TRUE,
913,247,8,5000,36,bb,3,mer. 13 mars 2024 04:48:57 UTC,,i4,0,FALSE,TRUE,
914,247,8,5000,36,bb,3,mer. 13 mars 2024 04:49:35 UTC,,i4,0,FALSE,TRUE,
915,247,8,5000,36,bb,3,mer. 13 mars 2024 04:50:12 UTC,,i4,0,FALSE,TRUE,
916,247,8,5000,36,bb,3,mer. 13 mars 2024 04:50:53 UTC,,i4,0,FALSE,TRUE,
917,247,8,5000,36,bb,3,mer. 13 mars 2024 04:51:34 UTC,,i4,0,FALSE,TRUE,
918,247,8,5000,36,bb,3,mer. 13 mars 2024 04:52:13 UTC,,i4,0,FALSE,TRUE,
919,247,8,5000,36,bb,3,mer. 13 mars 2024 04:52:51 UTC,,i4,0,FALSE,TRUE,
920,247,8,5000,36,bb,3,mer. 13 mars 2024 04:53:30 UTC,,i4,0,FALSE,TRUE,
921,247,8,5000,36,bb,3,mer. 13 mars 2024 04:54:14 UTC,,i4,0,FALSE,TRUE,
922,247,8,5000,36,bb,3,mer. 13 mars 2024 04:54:52 UTC,,i4,0,FALSE,TRUE,
923,247,8,5000,36,bb,3,mer. 13 mars 2024 04:55:31 UTC,,i4,0,FALSE,TRUE,
924,247,8,5000,36,bb,3,mer. 13 mars 2024 04:56:09 UTC,,i4,0,FALSE,TRUE,
925,247,8,5000,36,bb,3,mer. 13 mars 2024 04:56:50 UTC,,i4,0,FALSE,TRUE,
926,247,8,5000,36,bb,3,mer. 13 mars 2024 04:57:30 UTC,,i4,0,FALSE,TRUE,
927,247,8,5000,36,bb,3,mer. 13 mars 2024 04:58:09 UTC,,i4,0,FALSE,TRUE,
928,247,8,5000,36,bb,3,mer. 13 mars 2024 04:58:47 UTC,,i4,0,FALSE,TRUE,
929,247,8,5000,36,bb,3,mer. 13 mars 2024 04:59:32 UTC,,i4,0,FALSE,TRUE,
930,247,8,5000,36,bb,3,mer. 13 mars 2024 05:00:11 UTC,,i4,0,FALSE,TRUE,
931,247,8,5000,36,bb,3,mer. 13 mars 2024 05:00:49 UTC,,i4,0,FALSE,TRUE,
932,247,8,5000,36,bb,3,mer. 13 mars 2024 05:01:28 UTC,,i4,0,FALSE,TRUE,
933,247,8,5000,36,bb,3,mer. 13 mars 2024 05:02:06 UTC,,i4,0,FALSE,TRUE,
934,247,8,5000,36,bb,3,mer. 13 mars 2024 05:02:49 UTC,,i4,0,FALSE,TRUE,
935,247,8,5000,36,bb,3,mer. 13 mars 2024 05:03:30 UTC,,i4,0,FALSE,TRUE,
936,247,8,5000,36,bb,3,mer. 13 mars 2024 05:04:10 UTC,,i4,0,FALSE,TRUE,
937,247,8,5000,36,bb,3,mer. 13 mars 2024 05:04:49 UTC,,i4,0,FALSE,TRUE,
938,247,8,5000,36,bb,3,mer. 13 mars 2024 05:05:28 UTC,,i4,0,FALSE,TRUE,
939,247,8,5000,36,bb,3,mer. 13 mars 2024 05:06:12 UTC,,i4,0,FALSE,TRUE,
940,247,8,5000,36,bb,3,mer. 13 mars 2024 05:06:51 UTC,,i4,0,FALSE,TRUE,
941,247,8,5000,36,bb,3,mer. 13 mars 2024 05:07:30 UTC,,i4,0,FALSE,TRUE,
942,247,8,5000,36,bb,3,mer. 13 mars 2024 05:08:08 UTC,,i4,0,FALSE,TRUE,
943,247,8,5000,36,bb,3,mer. 13 mars 2024 05:08:48 UTC,,i4,0,FALSE,TRUE,
944,247,8,5000,36,bb,3,mer. 13 mars 2024 05:09:28 UTC,,i4,0,FALSE,TRUE,
945,247,8,5000,36,bb,3,mer. 13 mars 2024 05:10:07 UTC,,i4,0,FALSE,TRUE,
946,247,8,5000,36,bb,3,mer. 13 mars 2024 05:10:45 UTC,,i4,0,FALSE,TRUE,
947,247,8,5000,36,bb,3,mer. 13 mars 2024 05:11:25 UTC,,i4,0,FALSE,TRUE,
948,247,8,5000,36,bb,3,mer. 13 mars 2024 05:12:09 UTC,,i4,0,FALSE,TRUE,
949,247,8,5000,36,bb,3,mer. 13 mars 2024 05:12:49 UTC,,i4,0,FALSE,TRUE,
950,247,8,5000,36,bb,3,mer. 13 mars 2024 05:13:27 UTC,,i4,0,FALSE,TRUE,
951,247,8,5000,36,bb,3,mer. 13 mars 2024 05:14:06 UTC,,i4,0,FALSE,TRUE,
952,247,8,5000,36,bb,3,mer. 13 mars 2024 05:14:45 UTC,,i4,0,FALSE,TRUE,
953,247,8,5000,36,bb,3,mer. 13 mars 2024 05:15:29 UTC,,i4,0,FALSE,TRUE,
954,247,8,5000,36,bb,3,mer. 13 mars 2024 05:16:09 UTC,,i4,0,FALSE,TRUE,
955,247,8,5000,36,bb,3,mer. 13 mars 2024 05:16:47 UTC,,i4,0,FALSE,TRUE,
956,247,8,5000,36,bb,3,mer. 13 mars 2024 05:17:27 UTC,,i4,0,FALSE,TRUE,
957,247,8,5000,36,bb,3,mer. 13 mars 2024 05:18:09 UTC,,i4,0,FALSE,TRUE,
958,247,8,5000,36,bb,3,mer. 13 mars 2024 05:18:49 UTC,,i4,0,FALSE,TRUE,
959,247,8,5000,36,bb,3,mer. 13 mars 2024 05:19:27 UTC,,i4,0,FALSE,TRUE,
960,247,8,5000,36,bb,3,mer. 13 mars 2024 05:20:06 UTC,,i4,0,FALSE,TRUE,
961,247,8,5000,36,bb,3,mer. 13 mars 2024 05:20:45 UTC,,i4,0,FALSE,TRUE,
962,247,8,5000,36,bb,3,mer. 13 mars 2024 05:21:29 UTC,,i4,0,FALSE,TRUE,
963,247,8,5000,36,bb,3,mer. 13 mars 2024 05:22:07 UTC,,i4,0,FALSE,TRUE,
964,247,8,5000,36,bb,3,mer. 13 mars 2024 05:22:46 UTC,,i4,0,FALSE,TRUE,
965,247,8,5000,36,bb,3,mer. 13 mars 2024 05:23:24 UTC,,i4,0,FALSE,TRUE,
966,247,8,5000,36,bb,3,mer. 13 mars 2024 05:24:08 UTC,,i4,0,FALSE,TRUE,
967,247,8,5000,36,bb,3,mer. 13 mars 2024 05:24:47 UTC,,i4,0,FALSE,TRUE,
968,247,8,5000,36,bb,3,mer. 13 mars 2024 05:25:26 UTC,,i4,0,FALSE,TRUE,
969,247,8,5000,36,bb,3,mer. 13 mars 2024 05:26:04 UTC,,i4,0,FALSE,TRUE,
970,247,8,5000,36,bb,3,mer. 13 mars 2024 05:26:44 UTC,,i4,0,FALSE,TRUE,
971,247,8,5000,36,bb,3,mer. 13 mars 2024 05:27:28 UTC,,i4,0,FALSE,TRUE,
972,247,8,5000,36,bb,3,mer. 13 mars 2024 05:28:07 UTC,,i4,0,FALSE,TRUE,
973,247,8,5000,36,bb,3,mer. 13 mars 2024 05:28:45 UTC,,i4,0,FALSE,TRUE,
974,247,8,5000,36,bb,3,mer. 13 mars 2024 05:29:24 UTC,,i4,0,FALSE,TRUE,
975,247,8,5000,36,bb,3,mer. 13 mars 2024 05:30:08 UTC,,i4,0,FALSE,TRUE,
976,247,8,5000,36,bb,3,mer. 13 mars 2024 05:30:47 UTC,,i4,0,FALSE,TRUE,
977,247,8,5000,36,bb,3,mer. 13 mars 2024 05:31:26 UTC,,i4,0,FALSE,TRUE,
978,247,8,5000,36,bb,3,mer. 13 mars 2024 05:32:04 UTC,,i4,0,FALSE,TRUE,
979,247,8,5000,36,bb,3,mer. 13 mars 2024 05:32:44 UTC,,i4,0,FALSE,TRUE,
980,247,8,5000,36,bb,3,mer. 13 mars 2024 05:33:26 UTC,,i4,0,FALSE,TRUE,
981,244,8,5000,36,bb,3,mer. 13 mars 2024 05:42:30 UTC,,i4,0,FALSE,TRUE,
982,244,8,5000,36,bb,3,mer. 13 mars 2024 05:43:09 UTC,,i4,0,FALSE,TRUE,
983,244,8,5000,36,bb,3,mer. 13 mars 2024 05:43:52 UTC,,i4,0,FALSE,TRUE,
984,244,8,5000,36,bb,3,mer. 13 mars 2024 05:44:32 UTC,,i4,0,FALSE,TRUE,
985,244,8,5000,36,bb,3,mer. 13 mars 2024 05:45:10 UTC,,i4,0,FALSE,TRUE,
986,244,8,5000,36,bb,3,mer. 13 mars 2024 05:45:49 UTC,,i4,0,FALSE,TRUE,
987,244,8,5000,36,bb,3,mer. 13 mars 2024 05:46:28 UTC,,i4,0,FALSE,TRUE,
988,244,8,5000,36,bb,3,mer. 13 mars 2024 05:47:12 UTC,,i4,0,FALSE,TRUE,
989,244,8,5000,36,bb,3,mer. 13 mars 2024 05:47:50 UTC,,i4,0,FALSE,TRUE,
